2048	0	256	2048	0	222
2303	0	256	2303	0	222
2559	0	256	2559	0	222
2815	0	256	2815	0	222
3071	0	256	3071	0	222
3327	0	256	3327	0	222
3583	0	256	3583	0	222
3839	0	256	3840	0	222
4095	0	256	4095	0	222
0	256	256	0	251	222
256	256	256	256	251	222
512	256	256	512	251	222
768	256	256	768	251	222
1024	256	256	1024	251	222
1280	256	256	1280	251	222
1536	256	256	1536	251	222
1792	256	256	1792	251	222
2048	256	256	2048	251	222
2303	256	256	2303	251	222
2559	256	256	2559	251	222
2815	256	256	2815	251	222
3071	256	256	3071	251	222
3327	256	256	3327	251	222
3583	256	256	3583	251	222
3839	256	256	3840	251	222
4095	256	256	4095	251	222
0	512	256	0	501	222
256	512	256	256	501	222
512	512	256	512	501	222
768	512	256	768	501	222
1024	512	256	1024	501	222
1280	512	256	1280	501	222
1536	512	256	1536	501	222
1792	512	256	1792	501	222
2048	512	256	2048	501	222
2303	512	256	2303	501	222
2559	512	256	2559	501	222
2815	512	256	2815	501	222
3071	512	256	3071	501	222
3327	512	256	3327	501	222
3583	512	256	3583	501	222
3839	512	256	3840	501	222
4095	512	256	4095	501	222
0	768	256	0	752	222
256	768	256	256	752	222
512	768	256	512	752	222
768	768	256	768	752	222
1024	768	256	1024	752	222
1280	768	256	1280	752	222
1536	768	256	1536	752	222
1792	768	256	1792	752	222
2048	768	256	2048	752	222
2303	768	256	2303	752	222
2559	768	256	2559	752	222
2815	768	256	2815	752	222
3071	768	256	3071	752	222
3327	768	256	3327	752	222
3583	768	256	3583	752	222
3839	768	256	3840	752	222
4095	768	256	4095	752	222
0	1024	256	0	1002	222
256	1024	256	256	1002	222
512	1024	256	512	1002	222
768	1024	256	768	1002	222
1024	1024	256	1024	1002	222
1280	1024	256	1280	1002	222
1536	1024	256	1536	1002	222
1792	1024	256	1792	1002	222
2048	1024	256	2048	1002	222
2303	1024	256	2303	1002	222
2559	1024	256	2559	1002	222
2815	1024	256	2815	1002	222
3071	1024	256	3071	1002	222
3327	1024	256	3327	1002	222
3583	1024	256	3583	1002	222
3839	1024	256	3840	1002	222
4095	1024	256	4095	1002	222
0	1280	256	0	1252	222
256	1280	256	256	1252	222
512	1280	256	512	1252	222
768	1280	256	768	1252	222
1024	1280	256	1024	1252	222
1280	1280	256	1280	1252	222
1536	1280	256	1536	1252	222
1792	1280	256	1792	1252	222
2048	1280	256	2048	1252	222
2303	1280	256	2303	1252	222
2559	1280	256	2559	1252	222
2815	1280	256	2815	1252	222
3071	1280	256	3071	1252	222
3327	1280	256	3327	1252	222
3583	1280	256	3583	1252	222
3839	1280	256	3840	1252	222
4095	1280	256	4095	1252	222
0	1536	256	0	1502	222
256	1536	256	256	1502	222
512	1536	256	512	1502	222
768	1536	256	768	1502	222
1024	1536	256	1024	1502	222
1280	1536	256	1280	1502	222
1536	1536	256	1536	1502	222
1792	1536	256	1792	1502	222
2048	1536	256	2048	1502	222
2303	1536	256	2303	1502	222
2559	1536	256	2559	1502	222
2815	1536	256	2815	1502	222
3071	1536	256	3071	1502	222
3327	1536	256	3327	1502	222
3583	1536	256	3583	1502	222
3839	1536	256	3840	1502	222
4095	1536	256	4095	1502	222
0	1792	256	0	1753	222
256	1792	256	256	1753	222
512	1792	256	512	1753	222
768	1792	256	768	1753	222
1024	1792	256	1024	1753	222
1280	1792	256	1280	1753	222
1536	1792	256	1536	1753	222
1792	1792	256	1792	1753	222
2048	1792	256	2048	1753	222
2303	1792	256	2303	1753	222
2559	1792	256	2559	1753	222
2815	1792	256	2815	1753	222
3071	1792	256	3071	1753	222
3327	1792	256	3327	1753	222
3583	1792	256	3583	1753	222
3839	1792	256	3840	1753	222
4095	1792	256	4095	1753	222
0	2048	256	0	2003	222
256	2048	256	256	2003	222
512	2048	256	512	2003	222
768	2048	256	768	2003	222
1024	2048	256	1024	2003	222
1280	2048	256	1280	2003	222
1536	2048	256	1536	2003	222
1792	2048	256	1792	2003	222
2048	2048	256	2048	2003	222
2303	2048	256	2303	2003	222
2559	2048	256	2559	2003	222
2815	2048	256	2815	2003	222
3071	2048	256	3071	2003	222
3327	2048	256	3327	2003	222
3583	2048	256	3583	2003	222
3839	2048	256	3840	2003	222
4095	2048	256	4095	2003	222
0	2303	256	0	2253	222
256	2303	256	256	2253	222
512	2303	256	512	2253	222
768	2303	256	768	2253	222
1024	2303	256	1024	2253	222
1280	2303	256	1280	2253	222
1536	2303	256	1536	2253	222
1792	2303	256	1792	2253	222
2048	2303	256	2048	2253	222
2303	2303	256	2303	2253	222
2559	2303	256	2559	2253	222
2815	2303	256	2815	2253	222
3071	2303	256	3071	2253	222
3327	2303	256	3327	2253	222
3583	2303	256	3583	2253	222
3839	2303	256	3840	2253	222
4095	2303	256	4095	2253	222
0	2559	256	0	2503	222
256	2559	256	256	2503	222
512	2559	256	512	2503	222
768	2559	256	768	2503	222
1024	2559	256	1024	2503	222
1280	2559	256	1280	2503	222
1536	2559	256	1536	2503	222
1792	2559	256	1792	2503	222
2048	2559	256	2048	2503	222
2303	2559	256	2303	2503	222
2559	2559	256	2559	2503	222
2815	2559	256	2815	2503	222
3071	2559	256	3071	2503	222
3327	2559	256	3327	2503	222
3583	2559	256	3583	2503	222
3839	2559	256	3840	2503	222
4095	2559	256	4095	2503	222
0	2815	256	0	2754	222
256	2815	256	256	2754	222
512	2815	256	512	2754	222
768	2815	256	768	2754	222
1024	2815	256	1024	2754	222
1280	2815	256	1280	2754	222
1536	2815	256	1536	2754	222
1792	2815	256	1792	2754	222
2048	2815	256	2048	2754	222
2303	2815	256	2303	2754	222
2559	2815	256	2559	2754	222
2815	2815	256	2815	2754	222
3071	2815	256	3071	2754	222
3327	2815	256	3327	2754	222
3583	2815	256	3583	2754	222
3839	2815	256	3840	2754	222
4095	2815	256	4095	2754	222
0	3071	256	0	3004	222
256	3071	256	256	3004	222
512	3071	256	512	3004	222
768	3071	256	768	3004	222
1024	3071	256	1024	3004	222
1280	3071	256	1280	3004	222
1536	3071	256	1536	3004	222
1792	3071	256	1792	3004	222
2048	3071	256	2048	3004	222
2303	3071	256	2303	3004	222
2559	3071	256	2559	3004	222
2815	3071	256	2815	3004	222
3071	3071	256	3071	3004	222
3327	3071	256	3327	3004	222
3583	3071	256	3583	3004	222
3839	3071	256	3840	3004	222
4095	3071	256	4095	3004	222
0	3327	256	0	3255	222
256	3327	256	256	3255	222
512	3327	256	512	3255	222
768	3327	256	768	3255	222
1024	3327	256	1024	3255	222
1280	3327	256	1280	3255	222
1536	3327	256	1536	3255	222
1792	3327	256	1792	3255	222
2048	3327	256	2048	3255	222
2303	3327	256	2303	3255	222
2559	3327	256	2559	3255	222
2815	3327	256	2815	3255	222
3071	3327	256	3071	3255	222
3327	3327	256	3327	3255	222
3583	3327	256	3583	3255	222
3839	3327	256	3840	3255	222
4095	3327	256	4095	3255	222
0	3583	256	0	3505	222
256	3583	256	256	3505	222
512	3583	256	512	3505	222
768	3583	256	768	3505	222
1024	3583	256	1024	3505	222
1280	3583	256	1280	3505	222
1536	3583	256	1536	3505	222
1792	3583	256	1792	3505	222
2048	3583	256	2048	3505	222
2303	3583	256	2303	3505	222
2559	3583	256	2559	3505	222
2815	3583	256	2815	3505	222
3071	3583	256	3071	3505	222
3327	3583	256	3327	3505	222
3583	3583	256	3583	3505	222
3839	3583	256	3840	3505	222
4095	3583	256	4095	3505	222
0	3839	256	0	3755	222
256	3839	256	256	3755	222
512	3839	256	512	3755	222
768	3839	256	768	3755	222
1024	3839	256	1024	3755	222
1280	3839	256	1280	3755	222
1536	3839	256	1536	3755	222
1792	3839	256	1792	3755	222
2048	3839	256	2048	3755	222
2303	3839	256	2303	3755	222
2559	3839	256	2559	3755	222
2815	3839	256	2815	3755	222
3071	3839	256	3071	3755	222
3327	3839	256	3327	3755	222
3583	3839	256	3583	3755	222
3839	3839	256	3840	3755	222
4095	3839	256	4095	3755	222
0	4095	256	0	4005	222
256	4095	256	256	4005	222
512	4095	256	512	4005	222
768	4095	256	768	4005	222
1024	4095	256	1024	4005	222
1280	4095	256	1280	4005	222
1536	4095	256	1536	4005	222
1792	4095	256	1792	4005	222
2048	4095	256	2048	4005	222
2303	4095	256	2303	4005	222
2559	4095	256	2559	4005	222
2815	4095	256	2815	4005	222
3071	4095	256	3071	4005	222
3327	4095	256	3327	4005	222
3583	4095	256	3583	4005	222
3839	4095	256	3840	4005	222
4095	4095	256	4095	4005	222
0	0	512	0	0	445
256	0	512	256	0	445
512	0	512	512	0	445
768	0	512	768	0	445
1024	0	512	1024	0	445
1280	0	512	1280	0	445
1536	0	512	1536	0	445
1792	0	512	1792	0	445
2048	0	512	2048	0	445
2303	0	512	2303	0	445
2559	0	512	2559	0	445
2815	0	512	2815	0	445
3071	0	512	3071	0	445
3327	0	512	3327	0	445
3583	0	512	3583	0	445
3839	0	512	3840	0	445
4095	0	512	4095	0	445
0	256	512	0	251	445
256	256	512	256	251	445
512	256	512	512	251	445
768	256	512	768	251	445
1024	256	512	1024	251	445
1280	256	512	1280	251	445
1536	256	512	1536	251	445
1792	256	512	1792	251	445
2048	256	512	2048	251	445
2303	256	512	2303	251	445
2559	256	512	2559	251	445
2815	256	512	2815	251	445
3071	256	512	3071	251	445
3327	256	512	3327	251	445
3583	256	512	3583	251	445
3839	256	512	3840	251	445
4095	256	512	4095	251	445
0	512	512	0	501	445
256	512	512	256	501	445
512	512	512	512	501	445
768	512	512	768	501	445
1024	512	512	1024	501	445
1280	512	512	1280	501	445
1536	512	512	1536	501	445
1792	512	512	1792	501	445
2048	512	512	2048	501	445
2303	512	512	2303	501	445
2559	512	512	2559	501	445
2815	512	512	2815	501	445
3071	512	512	3071	501	445
3327	512	512	3327	501	445
3583	512	512	3583	501	445
3839	512	512	3840	501	445
4095	512	512	4095	501	445
0	768	512	0	752	445
256	768	512	256	752	445
512	768	512	512	752	445
768	768	512	768	752	445
1024	768	512	1024	752	445
1280	768	512	1280	752	445
1536	768	512	1536	752	445
1792	768	512	1792	752	445
2048	768	512	2048	752	445
2303	768	512	2303	752	445
2559	768	512	2559	752	445
2815	768	512	2815	752	445
3071	768	512	3071	752	445
3327	768	512	3327	752	445
3583	768	512	3583	752	445
3839	768	512	3840	752	445
4095	768	512	4095	752	445
0	1024	512	0	1002	445
256	1024	512	256	1002	445
512	1024	512	512	1002	445
768	1024	512	768	1002	445
1024	1024	512	1024	1002	445
1280	1024	512	1280	1002	445
1536	1024	512	1536	1002	445
1792	1024	512	1792	1002	445
2048	1024	512	2048	1002	445
2303	1024	512	2303	1002	445
2559	1024	512	2559	1002	445
2815	1024	512	2815	1002	445
3071	1024	512	3071	1002	445
3327	1024	512	3327	1002	445
3583	1024	512	3583	1002	445
3839	1024	512	3840	1002	445
4095	1024	512	4095	1002	445
0	1280	512	0	1252	445
256	1280	512	256	1252	445
512	1280	512	512	1252	445
768	1280	512	768	1252	445
1024	1280	512	1024	1252	445
1280	1280	512	1280	1252	445
1536	1280	512	1536	1252	445
1792	1280	512	1792	1252	445
2048	1280	512	2048	1252	445
2303	1280	512	2303	1252	445
2559	1280	512	2559	1252	445
2815	1280	512	2815	1252	445
3071	1280	512	3071	1252	445
3327	1280	512	3327	1252	445
3583	1280	512	3583	1252	445
3839	1280	512	3840	1252	445
4095	1280	512	4095	1252	445
0	1536	512	0	1502	445
256	1536	512	256	1502	445
512	1536	512	512	1502	445
768	1536	512	768	1502	445
1024	1536	512	1024	1502	445
1280	1536	512	1280	1502	445
1536	1536	512	1536	1502	445
1792	1536	512	1792	1502	445
2048	1536	512	2048	1502	445
2303	1536	512	2303	1502	445
2559	1536	512	2559	1502	445
2815	1536	512	2815	1502	445
3071	1536	512	3071	1502	445
3327	1536	512	3327	1502	445
3583	1536	512	3583	1502	445
3839	1536	512	3840	1502	445
4095	1536	512	4095	1502	445
0	1792	512	0	1753	445
256	1792	512	256	1753	445
512	1792	512	512	1753	445
768	1792	512	768	1753	445
1024	1792	512	1024	1753	445
1280	1792	512	1280	1753	445
1536	1792	512	1536	1753	445
1792	1792	512	1792	1753	445
2048	1792	512	2048	1753	445
2303	1792	512	2303	1753	445
2559	1792	512	2559	1753	445
2815	1792	512	2815	1753	445
3071	1792	512	3071	1753	445
3327	1792	512	3327	1753	445
3583	1792	512	3583	1753	445
3839	1792	512	3840	1753	445
4095	1792	512	4095	1753	445
0	2048	512	0	2003	445
256	2048	512	256	2003	445
512	2048	512	512	2003	445
768	2048	512	768	2003	445
1024	2048	512	1024	2003	445
1280	2048	512	1280	2003	445
1536	2048	512	1536	2003	445
1792	2048	512	1792	2003	445
2048	2048	512	2048	2003	445
2303	2048	512	2303	2003	445
2559	2048	512	2559	2003	445
2815	2048	512	2815	2003	445
3071	2048	512	3071	2003	445
3327	2048	512	3327	2003	445
3583	2048	512	3583	2003	445
3839	2048	512	3840	2003	445
4095	2048	512	4095	2003	445
0	2303	512	0	2253	445
256	2303	512	256	2253	445
512	2303	512	512	2253	445
768	2303	512	768	2253	445
1024	2303	512	1024	2253	445
1280	2303	512	1280	2253	445
1536	2303	512	1536	2253	445
1792	2303	512	1792	2253	445
2048	2303	512	2048	2253	445
2303	2303	512	2303	2253	445
2559	2303	512	2559	2253	445
2815	2303	512	2815	2253	445
3071	2303	512	3071	2253	445
3327	2303	512	3327	2253	445
3583	2303	512	3583	2253	445
3839	2303	512	3840	2253	445
4095	2303	512	4095	2253	445
0	2559	512	0	2503	445
256	2559	512	256	2503	445
512	2559	512	512	2503	445
768	2559	512	768	2503	445
1024	2559	512	1024	2503	445
1280	2559	512	1280	2503	445
1536	2559	512	1536	2503	445
1792	2559	512	1792	2503	445
2048	2559	512	2048	2503	445
2303	2559	512	2303	2503	445
2559	2559	512	2559	2503	445
2815	2559	512	2815	2503	445
3071	2559	512	3071	2503	445
3327	2559	512	3327	2503	445
3583	2559	512	3583	2503	445
3839	2559	512	3840	2503	445
4095	2559	512	4095	2503	445
0	2815	512	0	2754	445
256	2815	512	256	2754	445
512	2815	512	512	2754	445
768	2815	512	768	2754	445
1024	2815	512	1024	2754	445
1280	2815	512	1280	2754	445
1536	2815	512	1536	2754	445
1792	2815	512	1792	2754	445
2048	2815	512	2048	2754	445
2303	2815	512	2303	2754	445
2559	2815	512	2559	2754	445
2815	2815	512	2815	2754	445
3071	2815	512	3071	2754	445
3327	2815	512	3327	2754	445
3583	2815	512	3583	2754	445
3839	2815	512	3840	2754	445
4095	2815	512	4095	2754	445
0	3071	512	0	3004	445
256	3071	512	256	3004	445
512	3071	512	512	3004	445
768	3071	512	768	3004	445
1024	3071	512	1024	3004	445
1280	3071	512	1280	3004	445
1536	3071	512	1536	3004	445
1792	3071	512	1792	3004	445
2048	3071	512	2048	3004	445
2303	3071	512	2303	3004	445
2559	3071	512	2559	3004	445
2815	3071	512	2815	3004	445
3071	3071	512	3071	3004	445
3327	3071	512	3327	3004	445
3583	3071	512	3583	3004	445
3839	3071	512	3840	3004	445
4095	3071	512	4095	3004	445
0	3327	512	0	3255	445
256	3327	512	256	3255	445
512	3327	512	512	3255	445
768	3327	512	768	3255	445
1024	3327	512	1024	3255	445
1280	3327	512	1280	3255	445
1536	3327	512	1536	3255	445
1792	3327	512	1792	3255	445
2048	3327	512	2048	3255	445
2303	3327	512	2303	3255	445
2559	3327	512	2559	3255	445
2815	3327	512	2815	3255	445
3071	3327	512	3071	3255	445
3327	3327	512	3327	3255	445
3583	3327	512	3583	3255	445
3839	3327	512	3840	3255	445
4095	3327	512	4095	3255	445
0	3583	512	0	3505	445
256	3583	512	256	3505	445
512	3583	512	512	3505	445
768	3583	512	768	3505	445
1024	3583	512	1024	3505	445
1280	3583	512	1280	3505	445
1536	3583	512	1536	3505	445
1792	3583	512	1792	3505	445
2048	3583	512	2048	3505	445
2303	3583	512	2303	3505	445
2559	3583	512	2559	3505	445
2815	3583	512	2815	3505	445
3071	3583	512	3071	3505	445
3327	3583	512	3327	3505	445
3583	3583	512	3583	3505	445
3839	3583	512	3840	3505	445
4095	3583	512	4095	3505	445
0	3839	512	0	3755	445
256	3839	512	256	3755	445
512	3839	512	512	3755	445
768	3839	512	768	3755	445
1024	3839	512	1024	3755	445
1280	3839	512	1280	3755	445
1536	3839	512	1536	3755	445
1792	3839	512	1792	3755	445
2048	3839	512	2048	3755	445
2303	3839	512	2303	3755	445
2559	3839	512	2559	3755	445
2815	3839	512	2815	3755	445
3071	3839	512	3071	3755	445
3327	3839	512	3327	3755	445
3583	3839	512	3583	3755	445
3839	3839	512	3840	3755	445
4095	3839	512	4095	3755	445
0	4095	512	0	4005	445
256	4095	512	256	4005	445
512	4095	512	512	4005	445
768	4095	512	768	4005	445
1024	4095	512	1024	4005	445
1280	4095	512	1280	4005	445
1536	4095	512	1536	4005	445
1792	4095	512	1792	4005	445
2048	4095	512	2048	4005	445
2303	4095	512	2303	4005	445
2559	4095	512	2559	4005	445
2815	4095	512	2815	4005	445
3071	4095	512	3071	4005	445
3327	4095	512	3327	4005	445
3583	4095	512	3583	4005	445
3839	4095	512	3840	4005	445
4095	4095	512	4095	4005	445
0	0	768	0	0	668
256	0	768	256	0	668
512	0	768	512	0	668
768	0	768	768	0	668
1024	0	768	1024	0	668
1280	0	768	1280	0	668
1536	0	768	1536	0	668
1792	0	768	1792	0	668
2048	0	768	2048	0	668
2303	0	768	2303	0	668
2559	0	768	2559	0	668
2815	0	768	2815	0	668
3071	0	768	3071	0	668
3327	0	768	3327	0	668
3583	0	768	3583	0	668
3839	0	768	3840	0	668
4095	0	768	4095	0	668
0	256	768	0	251	668
256	256	768	256	251	668
512	256	768	512	251	668
768	256	768	768	251	668
1024	256	768	1024	251	668
1280	256	768	1280	251	668
1536	256	768	1536	251	668
1792	256	768	1792	251	668
2048	256	768	2048	251	668
2303	256	768	2303	251	668
2559	256	768	2559	251	668
2815	256	768	2815	251	668
3071	256	768	3071	251	668
3327	256	768	3327	251	668
3583	256	768	3583	251	668
3839	256	768	3840	251	668
4095	256	768	4095	251	668
0	512	768	0	501	668
256	512	768	256	501	668
512	512	768	512	501	668
768	512	768	768	501	668
1024	512	768	1024	501	668
1280	512	768	1280	501	668
1536	512	768	1536	501	668
1792	512	768	1792	501	668
2048	512	768	2048	501	668
2303	512	768	2303	501	668
2559	512	768	2559	501	668
2815	512	768	2815	501	668
3071	512	768	3071	501	668
3327	512	768	3327	501	668
3583	512	768	3583	501	668
3839	512	768	3840	501	668
4095	512	768	4095	501	668
0	768	768	0	752	668
256	768	768	256	752	668
512	768	768	512	752	668
768	768	768	768	752	668
1024	768	768	1024	752	668
1280	768	768	1280	752	668
1536	768	768	1536	752	668
1792	768	768	1792	752	668
2048	768	768	2048	752	668
2303	768	768	2303	752	668
2559	768	768	2559	752	668
2815	768	768	2815	752	668
3071	768	768	3071	752	668
3327	768	768	3327	752	668
3583	768	768	3583	752	668
3839	768	768	3840	752	668
4095	768	768	4095	752	668
0	1024	768	0	1002	668
